row,original_id,field_name,original_value,varied_value,variation_type,entity_type,duplicate_id
382,40733471-b726-44d4-96e6-d77abf63ff67,email,melodythompson@healthcare.org,melodykhompson@healthcare.org,Email Typo,HealthcarePersonnel,Person383
382,40733471-b726-44d4-96e6-d77abf63ff67,birthDate,1970-02-06,06-02-1970,Birth Date Format Change,Person,Person383
382,40733471-b726-44d4-96e6-d77abf63ff67,personName,Melody Thompson,M. Thompson,Name Abbreviation,Person,Person383
382,40733471-b726-44d4-96e6-d77abf63ff67,birthDate,1970-02-06,,omission,Person,Person383
383,d0bae318-7d35-407d-801a-e817903099c4,knowsLanguage,et,et,Language Abbreviation Expansion,Person,Person384
383,d0bae318-7d35-407d-801a-e817903099c4,knowsLanguage,et,,omission,Person,Person384
383,d0bae318-7d35-407d-801a-e817903099c4,email,brandoncaldwell@healthcare.org,brbndoncaldwell@healthcare.org,Email Typo,HealthcarePersonnel,Person384
384,de46cc8a-4c43-455b-a76d-1691e2b98fd5,birthDate,1981-12-31,,omission,Person,Person385
384,de46cc8a-4c43-455b-a76d-1691e2b98fd5,email,bradleydiaz@healthcare.org,bradleyditz@healthcare.org,Email Typo,HealthcarePersonnel,Person385
384,de46cc8a-4c43-455b-a76d-1691e2b98fd5,knowsLanguage,nl,Dutch,Language Abbreviation Expansion,Person,Person385
385,adee1674-f3ba-487f-ad92-ee67815caa30,email,amandathomas@healthcare.org,amandythomas@healthcare.org,Email Typo,HealthcarePersonnel,Person386
385,adee1674-f3ba-487f-ad92-ee67815caa30,birthDate,1962-05-29,29-05-1962,Birth Date Format Change,Person,Person386
385,adee1674-f3ba-487f-ad92-ee67815caa30,birthDate,1962-05-29,,omission,Person,Person386
385,adee1674-f3ba-487f-ad92-ee67815caa30,personName,Amanda Thomas,Thomas Amanda,Name Order Change,Person,Person386
386,7236c9fd-cfd3-4fcf-9720-e54564ddeda8,email,jillianjackson@healthcare.org,jilbianjackson@healthcare.org,Email Typo,HealthcarePersonnel,Person387
386,7236c9fd-cfd3-4fcf-9720-e54564ddeda8,birthDate,1980-01-11,11-01-1980,Birth Date Format Change,Person,Person387
386,7236c9fd-cfd3-4fcf-9720-e54564ddeda8,birthDate,1980-01-11,,omission,Person,Person387
386,7236c9fd-cfd3-4fcf-9720-e54564ddeda8,jobTitle,Sleep Technician,Slee pTechnician,Job Title Typo,HealthcarePersonnel,Person387
386,7236c9fd-cfd3-4fcf-9720-e54564ddeda8,personName,Jillian Jackson,Jackson Jillian,Name Order Change,Person,Person387
387,1386a0eb-1f6c-45c8-9703-5b6f42308db6,personName,George Morse,G. Morse,Name Abbreviations,Person,Person388
387,1386a0eb-1f6c-45c8-9703-5b6f42308db6,jobTitle,Otolaryngologist,,omission,HealthcarePersonnel,Person388
387,1386a0eb-1f6c-45c8-9703-5b6f42308db6,email,georgemorse@healthcare.org,georgemvrse@healthcare.org,Email Typo,HealthcarePersonnel,Person388
387,1386a0eb-1f6c-45c8-9703-5b6f42308db6,jobTitle,Otolaryngologist,Ootlaryngologist,Job Title Typo,HealthcarePersonnel,Person388
388,a27d4962-37aa-43d0-b217-4c8f412485a8,personName,Adriana Conway,Conway Adriana,Name Order Change,Person,Person389
388,a27d4962-37aa-43d0-b217-4c8f412485a8,jobTitle,Gynecologist,Gynecoloigst,Job Title Typo,HealthcarePersonnel,Person389
388,a27d4962-37aa-43d0-b217-4c8f412485a8,email,adrianaconway@healthcare.org,adrjanaconway@healthcare.org,Email Typo,HealthcarePersonnel,Person389
388,a27d4962-37aa-43d0-b217-4c8f412485a8,birthDate,1974-01-11,11-01-1974,Birth Date Format Change,Person,Person389
388,a27d4962-37aa-43d0-b217-4c8f412485a8,email,adrianaconway@healthcare.org,,omission,HealthcarePersonnel,Person389
389,4def7440-71b7-4a85-8d1d-86b64206e969,jobTitle,Respiratory Therapist,Respiratory Theraipst,Job Title Typo,HealthcarePersonnel,Person390
389,4def7440-71b7-4a85-8d1d-86b64206e969,knowsLanguage,nl,Dutch,Language Abbreviation Expansion,Person,Person390
389,4def7440-71b7-4a85-8d1d-86b64206e969,email,cheyennejenkins@healthcare.org,,omission,HealthcarePersonnel,Person390
390,bafa50b0-608c-4044-bff4-d9e846e56529,personName,Marvin Martin,M. Martin,Name Abbreviations,Person,Person391
390,bafa50b0-608c-4044-bff4-d9e846e56529,email,marvinmartin@healthcare.org,marvitmartin@healthcare.org,Email Typo,HealthcarePersonnel,Person391
390,bafa50b0-608c-4044-bff4-d9e846e56529,jobTitle,GI Nurse,,omission,HealthcarePersonnel,Person391
391,0968c472-d01d-485f-b550-034047988cbb,jobTitle,Otolaryngologist,Otolaryngologsit,Job Title Typo,HealthcarePersonnel,Person392
391,0968c472-d01d-485f-b550-034047988cbb,email,donnamorgan@healthcare.org,donnamkrgan@healthcare.org,Email Typo,HealthcarePersonnel,Person392
391,0968c472-d01d-485f-b550-034047988cbb,birthDate,1969-09-16,1969-16-09,Date Format Changes,Person,Person392
391,0968c472-d01d-485f-b550-034047988cbb,jobTitle,Otolaryngologist,,omission,HealthcarePersonnel,Person392
392,caabf1a2-e31e-4d64-9f64-d38fbeeab4a5,knowsLanguage,nl,,omission,Person,Person393
392,caabf1a2-e31e-4d64-9f64-d38fbeeab4a5,birthDate,1960-07-21,21-07-1960,Birth Date Format Change,Person,Person393
392,caabf1a2-e31e-4d64-9f64-d38fbeeab4a5,personName,Brandon Jackson,Jackson Brandon,Name Order Change,Person,Person393
392,caabf1a2-e31e-4d64-9f64-d38fbeeab4a5,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person393
392,caabf1a2-e31e-4d64-9f64-d38fbeeab4a5,jobTitle,Otolaryngologist,Otolaryngoligist,Job Title Typo,HealthcarePersonnel,Person393
393,c0dff1c7-e523-4839-a25a-60ebaaf8d073,jobTitle,Gastroenterologist,Gastroneterologist,Job Title Typo,HealthcarePersonnel,Person394
393,c0dff1c7-e523-4839-a25a-60ebaaf8d073,personName,Carolyn Smith,C. Smith,Name Abbreviations,Person,Person394
393,c0dff1c7-e523-4839-a25a-60ebaaf8d073,birthDate,1998-10-28,,omission,Person,Person394
394,829aaeb0-9c85-412e-9d92-ce4d9fad50a7,jobTitle,Sleep Technician,Sleep Tehcnician,Job Title Typo,HealthcarePersonnel,Person395
394,829aaeb0-9c85-412e-9d92-ce4d9fad50a7,email,gregoryjackson@healthcare.org,gregoryjaakson@healthcare.org,Email Typo,HealthcarePersonnel,Person395
394,829aaeb0-9c85-412e-9d92-ce4d9fad50a7,personName,Gregory Jackson,G. Jackson,Name Abbreviations,Person,Person395
394,829aaeb0-9c85-412e-9d92-ce4d9fad50a7,email,gregoryjackson@healthcare.org,,omission,HealthcarePersonnel,Person395
